"ID";"RowGuid";"Name";"Parent_ID";"AccountType_ID";"AccountNumber";"CustomerNumber";"AddressId";"Description";"PathByName";"OptimisticLockField";"CreateUser";"CreateTime";"UpdateUser";"UpdateTime";"FullName";"PathName";"Inactive";"Locked";"ResponsiblePerson_ID";"InvoiceAccount_ID";"KeyAccountManager_ID";"Salesperson_ID"
"6311";"f6d15a95-85f1-4680-897e-8f400262583a";"Supermärkte Nord - Kiel";"5";"HZL";"31161-HZL";"31161";"21019";"<languages><deu>Kreditlimit: 0,5// stand: 13.07.09 SUCHBEGRIFF: coop kiel TELEFON2: 0431/7250-817 Hr. B&ouml;lsch / TELEFON3: TELEFAX NAME + BEMERKUNG: ### noch nicht versichert BEMERKUNG A/B: BEMERKUNG 1-4: ZAHLUNGSBED.: Zahlbar 14 Tage netto Kasse. ERST-ANLAGE: 10.10.2003 mh</deu> </languages>";"$:HZL:Supermärkte Nord - Kiel";"7";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Schulz";"08.02.2018 12:33:01";"Supermärkte Nord Vertriebs GmbH & Co. KG - Kiel";"Supermärkte Nord - Kiel";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\steinmark";"DPL-SOEST\Dolge"
"6312";"59c789f7-e876-49a8-91af-11d6a50887dd";"Norma - Kerpen";"5";"HZL";"31298-HZL";"31298";"21066";"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" /><title></title><style type=""text/css"">.cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csCF2ECC95{color:#000000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:normal;font-style:normal;} .cs94C2684B{color:#000000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:10pt;font-weight:normal;font-style:normal;} </style> <p class=""cs2654AE3A""><span class=""csCF2ECC95"">Freigabe Import: 27.10.08; Freigabe Buchen: Reparatur gegen Geb&uuml;hr</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&nbsp;</span></p><p class=""cs2654AE3A""><span class=""cs94C2684B"">[AS, 16.10.2012 16:25] Verg&uuml;tungen f&uuml;r INTAD aufgrund fehlender Eintr&auml;ge in den &nbsp;Stammdaten per SQL nachgetragen f&uuml;r alle Datens&auml;tze mit NULL Values!</span></p><p class=""cs2654AE3A""><span class=""cs94C2684B"">&nbsp;</span></p><h1><span class=""cs94C2684B"" style=""color:#ff3300;text-decoration:underline;"">Wandlung</span></h1>";"$:HZL:Norma Kerpen";"4";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Becker";"03.05.2019 16:51:04";"Norma Lebensmittelfilialbetrieb Stiftung & Co.KG - Kerpen / Sindorf";"Norma Kerpen";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\Zaerle";"DPL-SOEST\Wenke"
"6314";"7ae296c9-f8e2-4796-aa81-ac0ad7ba3b34";"KTMH - Eching";"5";"HZL";"31464-HZL";"31464";"21113";"Freigabe Import: 27.10.08; Freigabe Buchen: Ja Reparatur gegen Geb&uuml;hr";"$:HZL:KTMH Eching";"4";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\kemper";"07.04.2017 10:10:09";"Kaiser's Tengelmann GmbH Logistik Eching - Eching";"KTMH Eching";"False";"False";"DPL-SOEST\kemper";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"6315";"031b5908-a3ed-4df6-954a-f82b0624e1d2";"KTMH - Berlin";"5";"HZL";"31465-HZL";"31465";"21114";"SUCHBEGRIFF: tengelmann berl TELEFON2: 030/7403-1270 Herr Heinze / Leiter Betriebslogistik TELEFON3: 030/7403-1124 Herr Werdig /089-546518404 TELEFAX NAME + BEMERKUNG: ### noch nicht versichert BEMERKUNG A/B: BEMERKUNG 1-4: ZAHLUNGSBED.: Zahlbar 14 Tage netto Kasse. ERST-ANLAGE: 24.07.2003 sk Reparatur gegen Geb&uuml;hr";"$:HZL:KTMH Berlin";"4";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\kemper";"07.04.2017 10:09:53";"K-LOG Kaiser's Tengelmann Logistik- und Dienstleistungsgesellschaft mbH - Berlin";"KTMH Berlin";"False";"False";"DPL-SOEST\kemper";"";"DPL-SOEST\steinmark";"DPL-SOEST\Dolge"
"6318";"1a3d8cf9-aa08-4012-94b8-8cc8dd5d5dd0";"Norma - Regenstauf";"5";"HZL";"31592-HZL";"31592";"21140";"Freigabe Import: 27.10.08; Freigabe Buchen: Ja
Reparatur gegen Gebühr ";"$:HZL:Norma Regenstauf";"1";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"";"";"Norma Lebensmittelfilialbetrieb Stiftung & Co.KG - Regenstauf";"Norma Regenstauf";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\Zaerle";"DPL-SOEST\Wenke"
"6319";"56d63d23-dccf-4484-815b-1d62c8a52820";"Edeka - Hof";"5";"HZL";"31628-HZL";"31628";"21145";"<p>Freigabe Import: 27.10.08; Freigabe Buchen: Keine Reparatur-Tausch</p><p>&nbsp;</p><p>Konto geschlossen 31.07.16</p><p>jedoch schauen ob Poolinggutschriften ausgeglichen wurden!</p>";"$:HZL:Edeka Hof";"8";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\zubkova";"11.11.2019 16:43:09";"Edeka Handelsgesellschaft Sachsen-Thüringen mbH  - Hof";"Edeka Hof";"False";"False";"DPL-SOEST\zubkova";"";"DPL-SOEST\Schmal";"DPL-SOEST\Dolge"
"6320";"523e2cad-fbbd-459b-bbfb-46047ad03ca5";"Metro - Hamm";"5";"HZL";"31873-HZL";"31873";"21203";"<languages><deu>Kreditlimit: 0 // Stand: 10.08.09 Kreditlimit: 10// stand: 15.10.08 Kreditlimit: 3// stand: 28.11.06 Kreditlimit: &euro; 1.000 (Stand: 06.01.2006) Kreditlimit: &euro; 0,00 (Stand: 26.06.2006) Kreditlimit: 5000 // stand 29.06.2006</deu> </languages>";"$:HZL:Metro Hamm";"4";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Kaergel";"11.09.2018 14:48:56";"METRO LOGISTICS Germany GmbH  - Hamm";"Metro Hamm";"False";"False";"DPL-SOEST\Kaergel";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"6321";"5923bf7d-2fde-479a-a8e6-2e6ee3ed32ff";"Norma - Aichach";"5";"HZL";"31948-HZL";"31948";"21228";"<p>Freigabe Import: 27.10.08; Freigabe Buchen: Ja Defekte Repa-Tausch</p><p>Wandlung</p>";"$:HZL:Norma Augsburg";"3";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Becker";"29.11.2018 11:18:10";"Norma Lebensmittelfilialbetrieb Stiftung & Co.KG - Aichach";"Norma Augsburg";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\Zaerle";"DPL-SOEST\Wenke"
"6322";"8d2a4243-7885-4127-9371-f7686cae212a";"Norma - Eutingen";"5";"HZL";"31951-HZL";"31951";"21229";"Freigabe Import: 27.10.08; Freigabe Buchen: Ja
Reparatur-Tausch";"$:HZL:Norma Eutingen";"1";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"";"";"Norma Lebensmittelfilialbetrieb Stiftung & Co.KG - Eutingen im Gäu";"Norma Eutingen";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\Zaerle";"DPL-SOEST\Wenke"
"6327";"78970401-2770-42e2-868c-f5adb2992b02";"Edeka - Melsungen";"5";"HZL";"34594-HZL";"34594";"21403";"";"$:HZL:Edeka Melsungen";"5";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Kaergel";"25.05.2016 08:32:38";"EDEKA Handelsgesellschaft Hessenring mbH  - Melsungen";"Edeka Melsungen";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"6333";"e6ec0cd1-33b8-4931-888c-e89472757899";"Aldi - Bous";"5";"HZL";"34791-HZL";"34791";"21433";"<p>Freigabe Import: 27.10.08; Freigabe Buchen: Keine Reparatur gegen Geb&uuml;hr</p><p><span style=""text-decoration:underline;""><strong>Info f&uuml;r Verwaltung (HZL-Gruppe):</strong></span></p><p>Defekte: Repa g. Geb&uuml;hr</p><p><strong>Kontoabstimmung:</strong></p><p>wareneingang.bou@aldi-sued.de /&nbsp;&nbsp;daniel.schlemmer@aldi-sued.de</p>";"$:HZL:Aldi Bous";"7";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Schulz";"11.09.2019 13:50:53";"ALDI GmbH & Co. KG Hr. Cawelius - Bous";"Aldi Bous";"False";"False";"DPL-SOEST\Schulz";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"6342";"4fcd7698-db0f-4251-98bd-c737014b08ed";"Aldi - Mahlberg";"5";"HZL";"34817-HZL";"34817";"21446";"<p>Freigabe Import: 27.10.08; Freigabe Buchen: </p><p><span style=""text-decoration:underline;""><strong>Info f&uuml;r Verwaltung (HZL-Gruppe):</strong></span></p><p>Defekte: Repa g. Geb&uuml;hr</p><p>DD-Defektquote: 4%</p><p><strong>Kontoabstimmung:</strong></p><p>Fax: 078228936407</p>";"$:HZL:Aldi Mahlberg";"8";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Schulz";"11.09.2019 15:09:42";"ALDI GmbH & Co. KG  - Mahlberg";"Aldi Mahlberg";"False";"False";"DPL-SOEST\Schulz";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"6350";"8178da41-5eaf-4888-b539-11cd604290ae";"Edeka - Neumünster";"5";"HZL";"34969-HZL";"34969";"21472";"Kreditlimit: 5// stand: 29.11.06 Kreditlimit: 0,5// stand: 16.10.06";"$:HZL:Edeka Neumünster";"4";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Kaergel";"25.05.2016 08:31:19";"Edeka Handelsgesellschaft Nord mbH - Neumünster";"Edeka Neumünster";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\Schmal";"DPL-SOEST\Dolge"
"6351";"9644ed30-d5f0-47d8-aaa7-69ea79414de3";"Rewe - Köln-Langel I";"5";"HZL";"34996-HZL";"34996";"21476";"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" /><title></title><style type=""text/css"">.cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csD9F726B3{color:#FF0000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:bold;font-style:normal;} .csCF2ECC95{color:#000000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:normal;font-style:normal;} </style> <p class=""cs2654AE3A""><strong><span style=""color:#ff0000;"">Bitte keine Buchungen und Lieferscheine mehr auf dieses Konto schreiben, l&auml;uft alles &uuml;ber Langel 2 (45879-HZL)</span></strong><br /></p>";"$:HZL:Rewe Köln-Langel I";"6";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\kemper";"09.05.2019 15:53:15";"Rewe Markt GmbH Langel I - Köln";"Rewe Köln-Langel I";"False";"False";"DPL-SOEST\kemper";"";"DPL-SOEST\steinmark";"DPL-SOEST\Wenke"
"6352";"39eb7138-c669-4dc2-9ff7-75ef07066965";"Edeka - Balingen";"5";"HZL";"35179-HZL";"35179";"21487";"<p>Freigabe Import: 27.10.08; Freigabe Buchen: Keine Reparatur-Tausch</p><p>&nbsp;</p><p>Kontoabstimmung: Umwandlung defekter Paletten mit Repa gegen Geb&uuml;hr!</p>";"$:HZL:Edeka Balingen";"6";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Lifungula";"23.01.2019 10:35:21";"Edeka Handelsgesellschaft Südwest mbH  - Balingen";"Edeka Balingen";"False";"False";"DPL-SOEST\Kaergel";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"6355";"11829f7f-531c-4e1e-8376-8c35dc24e1ba";"Rewe - Neudietendorf";"5";"HZL";"35903-HZL";"35903";"21539";"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" /><title></title><style type=""text/css"">.cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csD9F726B3{color:#FF0000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:bold;font-style:normal;} .csCF2ECC95{color:#000000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:normal;font-style:normal;} </style> <p class=""cs2654AE3A""><span class=""csD9F726B3"">NEUES KONTO (06.11.2012)</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">Beim Buchen bitte auf valide Stammdaten Achten!</span></p><p class=""cs2654AE3A"">&nbsp;</p>";"$:HZL:Rewe Neudietendorf";"6";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\kemper";"25.07.2018 15:17:58";"REWE Markt GmbH Hr. Luhn - Neudietendorf";"Rewe Neudietendorf";"False";"False";"DPL-SOEST\kemper";"";"DPL-SOEST\steinmark";"DPL-SOEST\Dolge"
"6356";"328da80e-f433-4af8-aedc-c4ffe0048da7";"Metro - Gimbsheim";"5";"HZL";"35940-HZL";"35940";"21545";"Freigabe Import: 27.10.08; Freigabe Buchen: Ja Reparatur gegen Geb&uuml;hr Palettenartentausch auch im Exel-Format";"$:HZL:Metro Gimbsheim";"4";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Kaergel";"11.09.2018 14:48:20";"METRO LOGISTICS Germany GmbH  - Gimbsheim";"Metro Gimbsheim";"False";"False";"DPL-SOEST\Kaergel";"";"DPL-SOEST\Schmal";"DPL-SOEST\Fliege"
"6358";"5ddaf602-32f9-4e6c-b85f-b60358c9f978";"Edeka - Heddesheim";"5";"HZL";"36340-HZL";"36340";"21571";"<p>Freigabe Import: 27.10.08; Freigabe Buchen: Keine Reparatur-Tausch</p><p>&nbsp;</p><p>Kontoabstimmung: Umwandlung defekter Paletten mit Repa gegen Geb&uuml;hr!</p>";"$:HZL:Edeka Heddesheim";"7";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Lifungula";"23.01.2019 10:33:47";"Edeka Handelsgesellschaft Südwest mbH  - Heddesheim";"Edeka Heddesheim";"False";"False";"DPL-SOEST\Kaergel";"";"DPL-SOEST\Schmal";"DPL-SOEST\Wenke"
"6359";"d16d3b22-9a68-459e-899d-defb97edfc10";"Metro - Essen";"5";"HZL";"36733-HZL";"36733";"21599";"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" /><title></title><style type=""text/css"">.cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csCF2ECC95{color:#000000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:normal;font-style:normal;} </style> <p class=""cs2654AE3A""><span class=""csCF2ECC95"">Freigabe Import: 27.10.08; Freigabe Buchen: Ja</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">Reparatur gegen Geb&uuml;hr</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">Palettenartentausch</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">mit Exel-Bericht</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">Monatliche Entwicklung</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&nbsp;</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&nbsp;</span></p><h1><span class=""csCF2ECC95""><strong>Konto wird nicht verschickt / Kontoanlage f&uuml;r Handelsbetreuung&nbsp;</strong> </span></h1><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&nbsp;</span></p>";"$:HZL:Metro Essen";"8";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Kaergel";"11.04.2019 08:51:04";"METRO LOGISTICS Germany GmbH  - Essen";"Metro Essen";"False";"False";"DPL-SOEST\Kaergel";"";"DPL-SOEST\Schmal";"DPL-SOEST\Fliege"
"6361";"d6892d4e-14f9-44aa-a19c-25a6099687e5";"Kaufland - Geisenfeld";"5";"HZL";"37271-HZL";"37271";"21633";"-533";"$:HZL:Kaufland Geisenfeld";"5";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Lifungula";"23.01.2019 10:41:34";"Kaufland Logistik VZ GmbH & Co. KG - Geisenfeld Hr. Schulze/ Leergut - Geisenfeld";"Kaufland Geisenfeld";"False";"False";"DPL-SOEST\Schulz";"6402";"DPL-SOEST\steinmark";"DPL-SOEST\Wenke"
"6363";"34a5ba1b-7d7b-4842-8ae7-6db4a8748cdc";"Penny - Großbeeren";"5";"HZL";"37581-HZL";"37581";"21655";"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" /><title></title><style type=""text/css"">.cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csD9F726B3{color:#FF0000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:bold;font-style:normal;} .csCF2ECC95{color:#000000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:normal;font-style:normal;} </style> <p class=""cs2654AE3A""><span class=""csD9F726B3"">NEUES KONTO (06.11.2012)</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">Beim Buchen bitte auf valide Stammdaten Achten!</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&nbsp;</span></p>";"$:HZL:Penny Großbeeren";"5";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\kemper";"25.07.2018 15:27:10";"Penny Markt GmbH  - Großbeeren";"Penny Großbeeren";"False";"False";"DPL-SOEST\kemper";"";"DPL-SOEST\steinmark";"DPL-SOEST\Dolge"
"6365";"c1986291-86f1-4a83-87ee-1dd865bc47e1";"Penny - Eching";"5";"HZL";"37673-HZL";"37673";"21662";"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" /><title></title><style type=""text/css"">.cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csD9F726B3{color:#FF0000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:bold;font-style:normal;} .csCF2ECC95{color:#000000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:normal;font-style:normal;} </style> <p class=""cs2654AE3A""><span class=""csD9F726B3"">NEUES KONTO (06.11.2012)</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">Beim Buchen bitte auf valide Stammdaten Achten!</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&nbsp;</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&lt;Languages&gt; &nbsp;&lt;DEU&gt;Kreditlimit: 0// stand: 03.11.09&amp;#13;&amp;#10;&amp;#13;&amp;#10;Kreditlimit: 0//stand: 18.07.06&lt;/DEU&gt;&lt;/Languages&gt;</span></p>";"$:HZL:Penny Eching";"4";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\kemper";"25.07.2018 15:25:19";"Penny Markt GmbH Hr. Ziegler/ Wareneingang - Eching";"Penny Eching";"False";"False";"DPL-SOEST\kemper";"";"DPL-SOEST\steinmark";"DPL-SOEST\Wenke"
"6366";"3a7d01fd-e6bb-45ee-b158-b135a52c657c";"Rewe - Lehrte";"5";"HZL";"37674-HZL";"37674";"21663";"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" /><title></title><style type=""text/css"">.cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csD9F726B3{color:#FF0000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:bold;font-style:normal;} .csCF2ECC95{color:#000000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:normal;font-style:normal;} </style> <p class=""cs2654AE3A""><span class=""csD9F726B3"">NEUES KONTO (29.10.2012)</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">Beim Buchen bitte auf valide Stammdaten Achten!</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">F&uuml;r OPMS freigeschaltet am 30.10.2012</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&nbsp;</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&lt;Languages&gt; &nbsp;&lt;DEU&gt;Kreditlimit: 0// stand: 03.11.09&amp;#13;&amp;#10;&amp;#13;&amp;#10;----- Do, 29.05.2008 09:35 (DPL) -----&amp;#13;&amp;#10;&amp;#13;&amp;#10;Warenannahmeiten :6-13 Uhr&lt;/DEU&gt;&lt;/Languages&gt;</span></p>";"$:HZL:Rewe Lehrte";"4";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\kemper";"25.07.2018 15:17:19";"REWE Markt GmbH Logistik Vollsortiment - Lehrte";"Rewe Lehrte";"False";"False";"DPL-SOEST\kemper";"";"DPL-SOEST\steinmark";"DPL-SOEST\Dolge"
"6367";"7a1c2fed-6bc4-4a7f-a173-b10742db34f5";"Rewe - Stelle";"5";"HZL";"37782-HZL";"37782";"21672";"<p><languages><deu>Kreditlimit: 0// stand: 03.11.09 Rechnungsadresse ist Rewe in Norderstedt. SUCHBEGRIFF: rewe stelle TELEFON2: 04174-699-231 Herr Lauer / TELEFON3: TELEFAX NAME + BEMERKUNG: ### noch nicht versichert BEMERKUNG A/B: BEMERKUNG 1-4: ZAHLUNGSBED.: Z</deu></languages></p><p><languages><deu>&nbsp;</deu></languages></p><p><languages><deu><span style=""color:#ff3333;"">Anlieferungen von der Verg&uuml;tung abziehen!</span></deu></languages></p><p><languages><deu>&nbsp;</deu></languages></p><p><languages><deu><strong>DD 10 %</strong></deu> </languages></p>";"$:HZL:Rewe Stelle";"5";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\kemper";"11.09.2018 15:54:41";"REWE Markt GmbH  - Stelle";"Rewe Stelle";"False";"False";"DPL-SOEST\kemper";"";"DPL-SOEST\steinmark";"DPL-SOEST\Dolge"
"6368";"ff4b1af5-b419-402e-a76e-d871ac61cf03";"Kaufland - Möckmühl";"5";"HZL";"37803-HZL";"37803";"21674";"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" /><title></title><style type=""text/css"">.cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csCF2ECC95{color:#000000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:normal;font-style:normal;} </style> <p class=""cs2654AE3A""><span class=""csCF2ECC95"">SUCHBEGRIFF: &nbsp;&nbsp;kaufland m&ouml;ckm&uuml; &nbsp;TELEFON2: &nbsp;&nbsp;06298/925-1421 Herr Schreiwei&szlig; &nbsp;&nbsp;/ Herr Spr&ouml;sser &nbsp;TELEFON3: &nbsp;&nbsp;&nbsp;Frau Muhschall &nbsp;&nbsp;/Herr K&uuml;bler &nbsp;TELEFAX NAME + BEMERKUNG: Herr M&uuml;ller &nbsp;&nbsp;&nbsp;/ &nbsp;&nbsp;BEMERKUNG A/B: &nbsp;&nbsp;BEMERKUNG 1-4: &nbsp;&nbsp;ZAHLUNGSBED.: Zahlbar 14 Tage netto</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&nbsp;</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">Stammdaten ge&auml;ndert +B300 [06.08.2012 AS]</span></p>";"$:HZL:Kaufland Möckmühl";"5";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Lifungula";"23.01.2019 10:40:55";"Kaufland Logistik VZ GmbH & Co. KG - Möckmühl Hr. Reichert/ Leergut - Möckmühl";"Kaufland Möckmühl";"False";"False";"DPL-SOEST\Schulz";"6402";"DPL-SOEST\steinmark";"DPL-SOEST\Wenke"
"6369";"ac406cb2-2bb8-4bf1-b05c-0b3a0cf56c99";"Norma - Magdeburg";"5";"HZL";"37856-HZL";"37856";"21683";"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" /><title></title><style type=""text/css"">.cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csCF2ECC95{color:#000000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:normal;font-style:normal;} </style> <p class=""cs2654AE3A""><span class=""csCF2ECC95"">Umgezogen vormals Norma Ziesar</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">Freigabe Import: 27.10.08; Freigabe Buchen: JaReparatur gegen Geb&uuml;hr</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&nbsp;</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">die Gutschrift (Verg&uuml;tung) nur per Mail an Herr Etzel und an ""rechnung</span><span class=""csCF2ECC95"">-mag@norma-online.de"" versenden.</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&nbsp;</span></p>";"$:HZL:Norma Magdeburg";"3";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\Becker";"16.11.2019 09:51:57";"NORMA Logistikzentrum Mittelelbe GmbH & Co. KG - Magdeburg";"Norma Magdeburg";"False";"False";"DPL-SOEST\Becker";"";"DPL-SOEST\Zaerle";"DPL-SOEST\Dolge"
"6371";"c9989425-427f-4994-8f76-c3e3ac8f6c3d";"Rewe - Buttenheim";"5";"HZL";"37969-HZL";"37969";"21699";"<meta content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" /><title></title><style type=""text/css"">.cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csD9F726B3{color:#FF0000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:bold;font-style:normal;} .csCF2ECC95{color:#000000;background-color:transparent;font-family:Microsoft Sans Serif;font-size:12pt;font-weight:normal;font-style:normal;} </style> <p class=""cs2654AE3A""><span class=""csD9F726B3"">NEUES KONTO (06.11.2012)</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">Beim Buchen bitte auf valide Stammdaten Achten!</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">&nbsp;</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95"">defekte DD Reparaturtausch, defekte EUR Repa gegen Geb&uuml;hr</span></p><p class=""cs2654AE3A""><span class=""csCF2ECC95""><strong>DD 10 %</strong></span></p><p class=""cs2654AE3A"">&nbsp;</p><p class=""cs2654AE3A"">Aufstellung aller Rewe Standorte an Herrn Kropf</p>";"$:HZL:Rewe Buttenheim";"6";"DPL-SOEST\LAMA_Service";"23.01.2015 22:44:08";"DPL-SOEST\kemper";"11.09.2018 15:49:07";"REWE Markt GmbH Hr. Geyer/ Leergut - Buttenheim";"Rewe Buttenheim";"False";"False";"DPL-SOEST\kemper";"";"DPL-SOEST\steinmark";"DPL-SOEST\Wenke"
